Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
3/6/2017 5:23:42 AM,Med Annex2,Accepted Online,2020,Med Student 558
3/6/2017 5:32:21 AM,Med Annex1,Accepted Online,2020,Med Student 558
3/6/2017 5:34:48 AM,Med Annex2,Accepted Online,2020,Med Student 448
3/6/2017 5:58:57 AM,Med Annex2,Accepted Online,2020,Med Student 524
3/6/2017 5:59:06 AM,Med Annex1,Accepted Online,2020,Med Student 558
3/6/2017 6:25:00 AM,Med Annex1,Accepted Online,2020,Med Student 558
3/6/2017 6:26:58 AM,MED #4 KL,Accepted Online,2019,Med Student 386
3/6/2017 6:40:28 AM,Med Annex2,Accepted Online,2019,Med Student 372
3/6/2017 6:43:42 AM,MED #9 KL,Accepted Online,2020,Med Student 510
3/6/2017 6:49:53 AM,MED #8 KL,Accepted Online,2019,Med Student 330
3/6/2017 6:53:14 AM,Med Annex2,Accepted Online,2019,Med Student 366
3/6/2017 7:00:46 AM,MED #8 KL,Accepted Online,2019,Med Student 423
3/6/2017 7:18:27 AM,Med Annex2,Accepted Online,2020,Med Student 524
3/6/2017 7:21:38 AM,MED #4 KL,Accepted Online,2019,Med Student 386
3/6/2017 7:43:29 AM,MED #8 KL,Accepted Online,2019,Med Student 331
3/6/2017 7:52:23 AM,Med Annex2,Accepted Online,{null},Faculty
3/6/2017 7:55:12 AM,MED #6 KL,Accepted Online,2019,Med Student 337
3/6/2017 8:24:14 AM,MED #9 KL,Accepted Online,{null},Faculty
3/6/2017 8:24:24 AM,Med #2 KL,Accepted Online,{null},Faculty
3/6/2017 8:24:39 AM,MED #3 KL,Accepted Online,{null},Faculty
3/6/2017 8:24:52 AM,Med #1 KL,Accepted Online,{null},Faculty
3/6/2017 8:25:12 AM,MED #5 KL,Accepted Online,{null},Faculty
3/6/2017 8:25:45 AM,MED #7 KL,Accepted Online,{null},Faculty
3/6/2017 8:26:51 AM,MED #4 KL,Accepted Online,{null},Faculty
3/6/2017 10:13:04 AM,Med Annex2,Accepted Online,2019,Med Student 439
3/6/2017 10:14:09 AM,Med Annex2,Accepted Online,2019,Med Student 385
3/6/2017 10:16:40 AM,Med Annex1,Accepted Online,2019,Med Student 439
3/6/2017 10:18:34 AM,MED #5 KL,Accepted Online,2019,Med Student 326
3/6/2017 10:18:44 AM,MED #9 KL,Accepted Online,2019,Med Student 326
3/6/2017 10:19:18 AM,Med #2 KL,Accepted Online,2019,Med Student 326
3/6/2017 10:19:23 AM,MED #9 KL,Accepted Online,2019,Med Student 326
3/6/2017 10:19:30 AM,Med #2 KL,Accepted Online,2019,Med Student 326
3/6/2017 10:19:41 AM,MED #9 KL,Accepted Online,2019,Med Student 326
3/6/2017 10:20:53 AM,MED #9 KL,Accepted Online,2019,Med Student 406
3/6/2017 10:20:55 AM,Med Annex1,Accepted Online,2019,Med Student 385
3/6/2017 10:22:13 AM,MED #4 KL,Accepted Online,2019,Med Student 386
3/6/2017 10:22:47 AM,MED #6 KL,Accepted Online,2019,Med Student 337
3/6/2017 10:22:59 AM,MED #7 KL,Accepted Online,2019,Med Student 379
3/6/2017 10:23:08 AM,MED #8 KL,Accepted Online,2019,Med Student 345
3/6/2017 10:23:15 AM,Med Annex1,Accepted Online,2019,Med Student 363
3/6/2017 10:23:46 AM,MED #4 KL,Accepted Online,2019,Med Student 386
3/6/2017 10:25:39 AM,Med #1 KL,Accepted Online,2019,Med Student 417
3/6/2017 10:25:39 AM,MED #8 KL,Accepted Online,2019,Med Student 343
3/6/2017 10:25:49 AM,MED #3 KL,Accepted Online,2019,Med Student 417
3/6/2017 10:26:13 AM,MED #8 KL,Accepted Online,2019,Med Student 345
3/6/2017 10:27:00 AM,MED #3 KL,Accepted Online,2019,Med Student 417
3/6/2017 10:27:19 AM,MED #8 KL,Accepted Online,2019,Med Student 372
3/6/2017 10:27:50 AM,Med Annex2,Accepted Online,2019,Med Student 404
3/6/2017 10:28:11 AM,Med #1 KL,Accepted Online,2019,Med Student 416
3/6/2017 10:28:16 AM,MED #8 KL,Accepted Online,2019,Med Student 331
3/6/2017 10:28:24 AM,MED #7 KL,Accepted Online,2019,Med Student 416
3/6/2017 10:29:33 AM,MED #8 KL,Accepted Online,2019,Med Student 332
3/6/2017 10:29:35 AM,Med Annex2,Accepted Online,2019,Med Student 318
3/6/2017 10:30:36 AM,Med Annex2,Accepted Online,2019,Med Student 378
3/6/2017 10:31:08 AM,Med Annex1,Accepted Online,2019,Med Student 363
3/6/2017 10:31:40 AM,Med #1 KL,Accepted Online,2019,Med Student 416
3/6/2017 10:31:54 AM,Med Annex2,Accepted Online,2019,Med Student 390
3/6/2017 10:31:56 AM,MED #5 KL,Accepted Online,2019,Med Student 378
3/6/2017 10:32:15 AM,MED #5 KL,Accepted Online,2019,Med Student 378
3/6/2017 10:32:27 AM,MED #6 KL,Accepted Online,2019,Med Student 378
3/6/2017 10:32:29 AM,Med Annex2,Accepted Online,2019,Med Student 389
3/6/2017 10:32:30 AM,MED #8 KL,Accepted Online,2019,Med Student 331
3/6/2017 10:35:12 AM,Med #1 KL,Accepted Online,2019,Med Student 416
3/6/2017 10:35:26 AM,MED #8 KL,Accepted Online,2019,Med Student 366
3/6/2017 10:38:35 AM,Med Annex2,Accepted Online,2019,Med Student 317
3/6/2017 10:39:24 AM,Med Annex1,Accepted Online,2019,Med Student 318
3/6/2017 10:39:41 AM,Med Annex2,Accepted Online,2019,Med Student 394
3/6/2017 10:41:54 AM,MED #8 KL,Accepted Online,2019,Med Student 332
3/6/2017 10:45:57 AM,Med Annex1,Accepted Online,2019,Med Student 394
3/6/2017 10:46:01 AM,MED #8 KL,Accepted Online,2019,Med Student 423
3/6/2017 10:46:20 AM,MED #8 KL,Accepted Online,2019,Med Student 366
3/6/2017 10:47:39 AM,MED #8 KL,Accepted Online,2019,Med Student 382
3/6/2017 10:48:44 AM,Med #1 KL,Accepted Online,2019,Med Student 416
3/6/2017 10:48:54 AM,MED #9 KL,Accepted Online,2020,Med Student 510
3/6/2017 10:49:06 AM,Med #2 KL,Accepted Online,2020,Med Student 510
3/6/2017 10:49:19 AM,MED #5 KL,Accepted Online,2019,Med Student 411
3/6/2017 10:49:54 AM,Med Annex2,Accepted Online,2019,Med Student 404
3/6/2017 10:50:04 AM,MED #4 KL,Accepted Online,2019,Med Student 423
3/6/2017 10:52:04 AM,MED #8 KL,Accepted Online,2019,Med Student 440
3/6/2017 10:52:54 AM,Med #2 KL,Accepted Online,2019,Med Student 399
3/6/2017 11:02:19 AM,Med Annex2,Accepted Online,2019,Med Student 394
3/6/2017 11:03:01 AM,Med Annex1,Accepted Online,2019,Med Student 399
3/6/2017 11:03:52 AM,MED #7 KL,Accepted Online,2019,Med Student 379
3/6/2017 11:06:48 AM,Med Annex2,Accepted Online,2019,Med Student 390
3/6/2017 11:08:56 AM,Med Annex1,Accepted Online,2019,Med Student 425
3/6/2017 11:11:38 AM,MED #8 KL,Accepted Online,2019,Med Student 332
3/6/2017 11:12:58 AM,MED #3 KL,Accepted Online,2019,Med Student 417
3/6/2017 11:13:57 AM,MED #4 KL,Accepted Online,{null},Staff
3/6/2017 11:14:18 AM,MED #8 KL,Accepted Online,2019,Med Student 407
3/6/2017 11:17:23 AM,Med Annex2,Accepted Online,2019,Med Student 325
3/6/2017 11:18:20 AM,MED #7 KL,Accepted Online,2019,Med Student 416
3/6/2017 11:21:12 AM,Med Annex2,Accepted Online,2019,Med Student 394
3/6/2017 11:21:51 AM,MED #8 KL,Accepted Online,2019,Med Student 330
3/6/2017 11:24:58 AM,MED #8 KL,Accepted Online,2019,Med Student 366
3/6/2017 11:28:46 AM,MED #8 KL,Accepted Online,2019,Med Student 387
3/6/2017 11:30:31 AM,MED #4 KL,Accepted Online,2019,Med Student 386
3/6/2017 11:33:07 AM,Med Annex2,Accepted Online,2019,Med Student 402
3/6/2017 11:33:59 AM,Med #2 KL,Accepted Online,2019,Med Student 399
3/6/2017 11:34:40 AM,Med Annex2,Accepted Online,2020,Med Student 540
3/6/2017 11:35:18 AM,Med Annex1,Accepted Online,2019,Med Student 394
3/6/2017 11:42:29 AM,Med #1 KL,Accepted Online,2019,Med Student 399
3/6/2017 11:43:17 AM,Med #2 KL,Accepted Online,2019,Med Student 399
3/6/2017 11:43:52 AM,MED #8 KL,Accepted Online,2019,Med Student 399
3/6/2017 11:48:15 AM,MED #8 KL,Accepted Online,2019,Med Student 388
3/6/2017 11:48:48 AM,Med Annex2,Accepted Online,2020,Med Student 540
3/6/2017 11:50:46 AM,MED #8 KL,Accepted Online,2019,Med Student 425
3/6/2017 11:51:09 AM,MED #8 KL,Accepted Online,2019,Med Student 372
3/6/2017 11:58:11 AM,MED #4 KL,Accepted Online,2019,Med Student 386
3/6/2017 11:59:34 AM,MED #8 KL,Accepted Online,2019,Med Student 372
3/6/2017 12:07:09 PM,MED #9 KL,Accepted Online,2019,Med Student 406
3/6/2017 12:07:19 PM,MED #8 KL,Accepted Online,2019,Med Student 345
3/6/2017 12:08:18 PM,MED #4 KL,Accepted Online,2019,Med Student 366
3/6/2017 12:12:47 PM,Med #1 KL,Accepted Online,2019,Med Student 416
3/6/2017 12:13:02 PM,MED #7 KL,Accepted Online,2019,Med Student 416
3/6/2017 12:14:24 PM,MED #8 KL,Accepted Online,2019,Med Student 331
3/6/2017 12:22:26 PM,MED #6 KL,Accepted Online,2019,Med Student 378
3/6/2017 12:24:02 PM,MED #8 KL,Accepted Online,2019,Med Student 390
3/6/2017 12:31:17 PM,Med Annex2,Accepted Online,2019,Med Student 426
3/6/2017 12:32:12 PM,Med Annex1,Accepted Online,2019,Med Student 417
3/6/2017 12:33:13 PM,MED #4 KL,Accepted Online,2019,Med Student 387
3/6/2017 12:36:05 PM,MED #8 KL,Accepted Online,2019,Med Student 407
3/6/2017 12:36:40 PM,MED #8 KL,Accepted Online,2019,Med Student 386
3/6/2017 12:37:49 PM,MED #3 KL,Accepted Online,2019,Med Student 417
3/6/2017 12:38:39 PM,Med #1 KL,Accepted Online,2019,Med Student 416
3/6/2017 12:38:51 PM,Med #2 KL,Accepted Online,2019,Med Student 399
3/6/2017 12:39:06 PM,Med #1 KL,Accepted Online,2019,Med Student 417
3/6/2017 12:40:08 PM,MED #8 KL,Accepted Online,2019,Med Student 387
3/6/2017 12:44:40 PM,MED #8 KL,Accepted Online,2019,Med Student 423
3/6/2017 12:44:51 PM,Med Annex1,Accepted Online,2019,Med Student 389
3/6/2017 12:47:11 PM,MED #7 KL,Accepted Online,2019,Med Student 379
3/6/2017 12:47:38 PM,Med Annex1,Accepted Online,2019,Med Student 379
3/6/2017 12:48:11 PM,Med Annex1,Accepted Online,2019,Med Student 411
3/6/2017 12:50:43 PM,Med Annex2,Accepted Online,2019,Med Student 322
3/6/2017 12:51:57 PM,Med #1 KL,Accepted Online,2019,Med Student 416
3/6/2017 12:53:25 PM,Med Annex2,Accepted Online,2019,Med Student 369
3/6/2017 12:55:00 PM,Med Annex1,Accepted Online,2019,Med Student 352
3/6/2017 1:04:12 PM,Med Annex2,Accepted Online,2019,Med Student 399
3/6/2017 1:10:55 PM,Med #2 KL,Accepted Online,2019,Med Student 399
3/6/2017 1:11:30 PM,Med Annex1,Accepted Online,2019,Med Student 399
3/6/2017 1:17:14 PM,MED #9 KL,Accepted Online,2019,Med Student 326
3/6/2017 1:21:08 PM,Med Annex2,Accepted Online,2019,Med Student 426
3/6/2017 1:22:01 PM,Med Annex2,Accepted Online,2019,Med Student 350
3/6/2017 1:27:16 PM,MED #8 KL,Accepted Online,2019,Med Student 372
3/6/2017 1:30:56 PM,Med Annex2,Accepted Online,2019,Med Student 426
3/6/2017 1:31:01 PM,Med Annex1,Accepted Online,2019,Med Student 318
3/6/2017 1:36:13 PM,Med Annex2,Accepted Online,2019,Med Student 404
3/6/2017 1:38:31 PM,Med Annex1,Accepted Online,2019,Med Student 409
3/6/2017 1:38:45 PM,MED #9 KL,Accepted Online,2019,Med Student 406
3/6/2017 1:41:26 PM,Med Annex2,Accepted Online,2019,Med Student 409
3/6/2017 1:43:50 PM,Med Annex1,Accepted Online,2019,Med Student 369
3/6/2017 1:44:13 PM,Med Annex2,Accepted Online,2019,Med Student 325
3/6/2017 1:45:21 PM,Med Annex1,Accepted Online,2019,Med Student 389
3/6/2017 1:49:20 PM,MED #9 KL,Accepted Online,2019,Med Student 326
3/6/2017 1:50:17 PM,MED #8 KL,Accepted Online,2019,Med Student 327
3/6/2017 1:53:22 PM,Med Annex2,Accepted Online,2019,Med Student 399
3/6/2017 1:54:07 PM,Med Annex2,Accepted Online,2019,Med Student 363
3/6/2017 1:55:19 PM,MED #8 KL,Accepted Online,2019,Med Student 411
3/6/2017 1:55:30 PM,Med Annex2,Accepted Online,2019,Med Student 352
3/6/2017 1:58:47 PM,Med #1 KL,Accepted Online,2019,Med Student 416
