Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
10/10/2016 6:44:47 AM,MED #8 KL,Accepted Online,2019,Med Student 441
10/10/2016 6:46:04 AM,MED #8 KL,Accepted Online,2019,Med Student 441
10/10/2016 6:49:13 AM,Med Annex2,Accepted Online,{null},Staff
10/10/2016 6:52:41 AM,MED #8 KL,Accepted Online,{null},Staff
10/10/2016 6:55:09 AM,MED #8 KL,Accepted Online,2019,Med Student 423
10/10/2016 7:00:49 AM,Med Annex2,Accepted Online,2019,Med Student 372
10/10/2016 7:04:44 AM,MED #8 KL,Accepted Online,2019,Med Student 370
10/10/2016 7:12:17 AM,Med Annex2,Accepted Online,2019,Med Student 370
10/10/2016 7:18:34 AM,Med Annex2,Accepted Online,2019,Med Student 366
10/10/2016 7:22:26 AM,Med #1 KL,Accepted Online,2020,Med Student 511
10/10/2016 7:22:37 AM,MED #5 KL,Accepted Online,2020,Med Student 511
10/10/2016 7:29:19 AM,MED #8 KL,Accepted Online,2019,Med Student 348
10/10/2016 7:34:42 AM,MED #4 KL,Accepted Online,2019,Med Student 423
10/10/2016 7:37:30 AM,Med Annex1,Accepted Online,2019,Med Student 367
10/10/2016 7:38:00 AM,MED #9 KL,Accepted Online,2019,Med Student 367
10/10/2016 7:41:41 AM,Med Annex2,Accepted Online,2019,Med Student 372
10/10/2016 7:49:15 AM,Med Annex1,Accepted Online,2019,Med Student 372
10/10/2016 7:50:49 AM,MED #9 KL,Accepted Online,2019,Med Student 338
10/10/2016 7:53:03 AM,MED #9 KL,Accepted Online,2019,Med Student 338
10/10/2016 7:56:23 AM,MED #8 KL,Accepted Online,2019,Med Student 441
10/10/2016 7:58:47 AM,MED #8 KL,Accepted Online,2019,Med Student 348
10/10/2016 8:16:34 AM,Med Annex1,Accepted Online,2019,Med Student 366
10/10/2016 8:22:39 AM,Med Annex1,Accepted Online,2019,Med Student 372
10/10/2016 8:25:56 AM,MED #8 KL,Accepted Online,2019,Med Student 370
10/10/2016 8:28:42 AM,MED #8 KL,Accepted Online,2019,Med Student 441
10/10/2016 8:30:04 AM,MED #8 KL,Accepted Online,2019,Med Student 348
10/10/2016 8:33:45 AM,Med Annex2,Accepted Online,2019,Med Student 372
10/10/2016 8:44:53 AM,Med Annex1,Accepted Online,2019,Med Student 372
10/10/2016 9:37:31 AM,Med Annex2,Accepted Online,2020,Med Student 519
10/10/2016 9:38:00 AM,MED #8 KL,Accepted Online,2020,Med Student 564
10/10/2016 9:38:49 AM,Med #1 KL,Accepted Online,2020,Med Student 446
10/10/2016 9:39:58 AM,MED #4 KL,Accepted Online,2020,Med Student 446
10/10/2016 9:40:01 AM,MED #5 KL,Accepted Online,2020,Med Student 547
10/10/2016 9:40:14 AM,Med #2 KL,Accepted Online,2020,Med Student 547
10/10/2016 9:40:24 AM,MED #3 KL,Accepted Online,2020,Med Student 547
10/10/2016 9:41:06 AM,MED #8 KL,Accepted Online,2020,Med Student 561
10/10/2016 9:41:38 AM,Med #1 KL,Accepted Online,2020,Med Student 446
10/10/2016 9:41:51 AM,MED #8 KL,Accepted Online,2020,Med Student 567
10/10/2016 9:42:07 AM,MED #8 KL,Accepted Online,2020,Med Student 473
