Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
7/25/2016 12:15:21 PM,MED #8 KL,Accepted Online,2017,Med Student 196
7/25/2016 12:18:18 PM,MED #8 KL,Accepted Online,2017,Med Student 196
7/25/2016 12:46:10 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/25/2016 12:50:47 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/25/2016 1:19:22 PM,MED #4 KL,Accepted Online,2017,Med Student 193
7/25/2016 1:58:21 PM,MED #6 KL,Accepted Online,{null},Staff
7/25/2016 1:58:24 PM,MED #4 KL,Accepted Online,2017,Med Student 193
7/25/2016 2:00:45 PM,MED #4 KL,Accepted Online,{null},Staff
7/25/2016 3:09:20 PM,Med Annex2,Accepted Online,2017,Med Student 196
7/25/2016 3:51:08 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/25/2016 5:01:34 PM,Med Annex2,Accepted Online,2017,Med Student 196
7/26/2016 7:52:00 AM,Med Annex2,Accepted Online,2017,Med Student 193
7/26/2016 7:57:40 AM,Med Annex2,Accepted Online,2017,Med Student 193
7/26/2016 8:47:17 AM,MED #8 KL,Accepted Online,{null},Staff
7/26/2016 8:55:29 AM,Med Annex2,Accepted Online,2017,Med Student 193
7/26/2016 10:27:09 AM,Med Annex2,Accepted Online,2017,Med Student 193
7/26/2016 10:33:41 AM,MED #3 KL,Accepted Online,{null},Staff
7/26/2016 12:02:34 PM,Med Annex2,Accepted Online,{null},Staff
7/26/2016 12:20:29 PM,Med Annex2,Accepted Online,2017,Med Student 193
7/26/2016 12:40:27 PM,Med Annex2,Accepted Online,2017,Med Student 193
7/26/2016 12:58:21 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/26/2016 1:01:38 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/26/2016 2:36:52 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/26/2016 2:43:49 PM,MED #8 KL,Accepted Online,2017,Med Student 193
7/26/2016 3:01:26 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/26/2016 3:03:48 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/26/2016 5:02:14 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/27/2016 9:02:54 AM,Med Annex1,Accepted Online,{null},Staff
7/27/2016 10:44:50 AM,MED #8 KL,Accepted Online,2017,Med Student 196
7/27/2016 11:13:49 AM,MED #4 KL,Accepted Online,{null},Staff
7/27/2016 11:27:16 AM,Med Annex2,Accepted Online,2017,Med Student 196
7/27/2016 12:34:03 PM,MED #4 KL,Accepted Online,{null},Staff
7/27/2016 1:00:36 PM,Med Annex2,Accepted Online,{null},Staff
7/27/2016 1:33:37 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/27/2016 1:37:57 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/27/2016 1:46:48 PM,MED #8 KL,Accepted Online,2017,Med Student 196
7/27/2016 1:55:04 PM,Med Annex1,Accepted Online,{null},Staff
7/27/2016 2:40:12 PM,MED #4 KL,Accepted Online,2017,Med Student 196
7/27/2016 3:10:36 PM,Med Annex1,Accepted Online,2017,Med Student 172
7/27/2016 3:20:13 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/27/2016 4:27:26 PM,Med Annex2,Accepted Online,2017,Med Student 172
7/27/2016 4:49:43 PM,MED #9 KL,Accepted Online,2017,Med Student 196
7/27/2016 4:49:54 PM,Med #2 KL,Accepted Online,2017,Med Student 196
7/27/2016 4:50:03 PM,MED #3 KL,Accepted Online,2017,Med Student 196
7/27/2016 4:50:15 PM,Med #1 KL,Accepted Online,2017,Med Student 196
7/27/2016 4:50:39 PM,Med Annex1,Accepted Online,2017,Med Student 196
7/27/2016 5:10:16 PM,MED #8 KL,Accepted Online,2020,Med Student 453
7/27/2016 5:10:28 PM,MED #8 KL,Accepted Online,2020,Med Student 508
7/27/2016 5:22:08 PM,Med Annex2,Accepted Online,2020,Med Student 453
7/27/2016 5:31:32 PM,MED #9 KL,Accepted Online,2020,Med Student 453
7/28/2016 8:13:44 AM,MED #8 KL,Accepted Online,2017,Med Student 196
7/28/2016 8:19:57 AM,Med Annex1,Accepted Online,{null},Staff
7/28/2016 8:21:05 AM,Med Annex1,Accepted Online,{null},Staff
7/28/2016 9:28:24 AM,MED #4 KL,Accepted Online,2017,Med Student 196
7/28/2016 11:04:23 AM,MED #8 KL,Accepted Online,{null},Staff
7/28/2016 11:13:11 AM,Med Annex1,Accepted Online,{null},Staff
7/28/2016 1:02:59 PM,MED #4 KL,Accepted Online,{null},Staff
7/28/2016 1:09:52 PM,MED #4 KL,Accepted Online,{null},Staff
7/28/2016 1:14:05 PM,MED #4 KL,Accepted Online,{null},Staff
7/28/2016 3:36:06 PM,Med Annex2,Accepted Online,2019,Med Student 322
7/28/2016 3:48:01 PM,Med Annex2,Accepted Online,2019,Med Student 393
7/28/2016 4:50:49 PM,Med Annex2,Accepted Online,2019,Med Student 393
7/28/2016 5:52:19 PM,Med Annex2,Accepted Online,2019,Med Student 393
7/29/2016 9:06:09 AM,MED #4 KL,Accepted Online,{null},{null}
7/29/2016 9:06:29 AM,MED #4 KL,Accepted Online,{null},Faculty
7/29/2016 10:27:29 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 10:29:59 AM,Med Annex2,Accepted Online,{null},Staff
7/29/2016 10:41:09 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 10:50:29 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 10:53:01 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 10:54:36 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 11:10:46 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 11:14:53 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 11:51:26 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 11:59:47 AM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 12:04:08 PM,MED #4 KL,Accepted Online,{null},Faculty
7/29/2016 12:04:34 PM,Med Annex2,Accepted Online,{null},Staff
7/29/2016 12:36:27 PM,Med Annex2,Accepted Online,2019,Med Student 338
7/29/2016 1:18:22 PM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 1:57:53 PM,Med Annex2,Accepted Online,{null},Staff
7/29/2016 4:28:14 PM,MED #4 KL,Accepted Online,{null},Staff
7/29/2016 4:34:11 PM,Med Annex2,Accepted Online,{null},Staff
7/29/2016 4:36:18 PM,Med Annex2,Accepted Online,{null},Staff
7/29/2016 4:36:52 PM,MED #9 KL,Accepted Online,{null},Staff
7/29/2016 4:37:00 PM,Med #2 KL,Accepted Online,{null},Staff
7/29/2016 4:37:16 PM,MED #3 KL,Accepted Online,{null},Staff
7/29/2016 4:37:23 PM,Med #1 KL,Accepted Online,{null},Staff
7/29/2016 4:37:41 PM,MED #5 KL,Accepted Online,{null},Staff
7/29/2016 4:37:49 PM,MED #7 KL,Accepted Online,{null},Staff
7/29/2016 4:37:58 PM,MED #6 KL,Accepted Online,{null},Staff
7/29/2016 4:38:14 PM,MED #7 KL,Accepted Online,{null},Staff
7/29/2016 4:38:33 PM,Med Annex1,Accepted Online,{null},Staff
7/30/2016 1:44:08 AM,MED #4 KL,Accepted Online,{null},{null}
7/31/2016 4:26:30 PM,Med Annex2,Accepted Online,2020,Med Student 456
7/31/2016 4:47:12 PM,Med Annex1,Accepted Online,2018,Med Student 283
