Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
1/3/2017 8:01:30 AM,Med Annex2,Accepted Online,{null},Staff
1/3/2017 8:03:03 AM,Med Annex1,Accepted Online,{null},Staff
1/3/2017 9:38:01 AM,MED #8 KL,Accepted Online,2019,Med Student 430
1/3/2017 10:52:32 AM,Med Annex2,Accepted Online,2019,Med Student 318
1/3/2017 11:29:55 AM,Med Annex2,Accepted Online,2019,Med Student 318
1/3/2017 12:37:31 PM,Med Annex1,Accepted Online,2019,Med Student 318
1/3/2017 1:00:21 PM,Med #2 KL,Accepted Online,{null},Staff
1/3/2017 1:00:27 PM,MED #9 KL,Accepted Online,{null},Staff
1/3/2017 2:02:19 PM,MED #8 KL,Accepted Online,2019,Med Student 430
1/3/2017 3:00:18 PM,Med Annex2,Accepted Online,{null},Staff
1/3/2017 3:01:09 PM,MED #8 KL,Accepted Online,2019,Med Student 430
1/3/2017 3:13:07 PM,Med Annex1,Accepted Online,2019,Med Student 318
1/3/2017 4:20:31 PM,Med Annex1,Accepted Online,2019,Med Student 318
1/3/2017 5:03:38 PM,MED #8 KL,Accepted Online,2019,Med Student 430
1/3/2017 5:25:57 PM,Med Annex2,Accepted Online,2019,Med Student 318
1/3/2017 6:00:45 PM,MED #8 KL,Accepted Online,2019,Med Student 430
1/3/2017 6:25:42 PM,Med Annex1,Accepted Online,2019,Med Student 318
1/3/2017 7:22:15 PM,MED #8 KL,Accepted Online,2019,Med Student 430
1/3/2017 7:44:21 PM,Med Annex2,Accepted Online,2019,Med Student 318
1/4/2017 5:23:35 AM,Med #1 KL,Accepted Online,2017,Med Student 165
1/4/2017 5:28:48 AM,Med #1 KL,Accepted Online,2017,Med Student 165
1/4/2017 6:47:43 AM,MED #9 KL,Accepted Online,2017,Med Student 165
1/4/2017 6:48:12 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/4/2017 6:48:43 AM,Med #1 KL,Accepted Online,2017,Med Student 165
1/4/2017 6:49:41 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/4/2017 8:32:56 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/4/2017 8:36:26 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/4/2017 9:19:38 AM,Med Annex2,Accepted Online,{null},Staff
1/4/2017 9:23:37 AM,MED #8 KL,Accepted Online,2019,Med Student 430
1/4/2017 9:28:04 AM,Med Annex2,Accepted Online,{null},Staff
1/4/2017 9:32:37 AM,MED #8 KL,Accepted Online,2019,Med Student 430
1/4/2017 9:50:52 AM,MED #6 KL,Accepted Online,2019,Med Student 337
1/4/2017 9:51:54 AM,MED #4 KL,Accepted Online,2019,Med Student 337
1/4/2017 9:57:34 AM,MED #6 KL,Accepted Online,2019,Med Student 337
1/4/2017 9:59:07 AM,MED #6 KL,Accepted Online,2019,Med Student 337
1/4/2017 10:11:07 AM,MED #8 KL,Accepted Online,2019,Med Student 430
1/4/2017 10:57:14 AM,MED #6 KL,Accepted Online,2019,Med Student 337
1/4/2017 11:08:01 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/4/2017 11:10:59 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/4/2017 12:30:36 PM,MED #6 KL,Accepted Online,2019,Med Student 337
1/4/2017 1:27:04 PM,MED #6 KL,Accepted Online,2019,Med Student 337
1/4/2017 2:11:31 PM,Med Annex2,Accepted Online,2019,Med Student 350
1/4/2017 2:24:02 PM,Med Annex2,Accepted Online,2019,Med Student 350
1/4/2017 2:39:34 PM,MED #8 KL,Accepted Online,2019,Med Student 430
1/4/2017 2:52:04 PM,Med Annex2,Accepted Online,2019,Med Student 350
1/4/2017 2:55:51 PM,Med Annex2,Accepted Online,2019,Med Student 350
1/4/2017 3:25:24 PM,MED #4 KL,Accepted Online,2019,Med Student 386
1/4/2017 3:38:20 PM,Med Annex2,Accepted Online,2019,Med Student 337
1/4/2017 4:27:44 PM,Med Annex1,Accepted Online,2019,Med Student 350
1/4/2017 4:29:04 PM,Med Annex2,Accepted Online,2019,Med Student 430
1/4/2017 4:41:50 PM,Med Annex2,Accepted Online,2019,Med Student 430
1/4/2017 5:52:45 PM,MED #4 KL,Accepted Online,2019,Med Student 386
1/4/2017 6:10:03 PM,Med Annex1,Accepted Online,2019,Med Student 350
1/4/2017 6:16:26 PM,Med Annex2,Accepted Online,2020,Med Student 492
1/4/2017 6:28:29 PM,Med Annex2,Accepted Online,2019,Med Student 350
1/4/2017 7:23:55 PM,Med Annex1,Accepted Online,2019,Med Student 430
1/4/2017 8:00:01 PM,Med Annex1,Accepted Online,2019,Med Student 350
1/4/2017 8:21:57 PM,Med Annex2,Accepted Online,2019,Med Student 350
1/4/2017 9:05:50 PM,MED #4 KL,Accepted Online,2020,Med Student 492
1/4/2017 10:24:22 PM,Med Annex2,Accepted Online,2020,Med Student 492
1/4/2017 10:40:14 PM,Med Annex2,Accepted Online,2019,Med Student 430
1/4/2017 10:57:22 PM,Med Annex1,Accepted Online,2019,Med Student 350
1/5/2017 6:24:37 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/5/2017 6:25:08 AM,MED #9 KL,Accepted Online,2017,Med Student 165
1/5/2017 6:25:16 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/5/2017 8:22:34 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/5/2017 8:53:19 AM,Med Annex1,Accepted Online,2017,Med Student 165
1/5/2017 9:36:02 AM,Med Annex2,Accepted Online,2019,Med Student 404
1/5/2017 10:29:09 AM,Med Annex2,Accepted Online,2017,Med Student 165
1/5/2017 11:10:16 AM,MED #4 KL,Accepted Online,2019,Med Student 386
1/5/2017 11:46:30 AM,MED #4 KL,Accepted Online,2019,Med Student 386
1/5/2017 11:52:21 AM,MED #7 KL,Accepted Online,2019,Med Student 402
1/5/2017 11:52:41 AM,Med Annex1,Accepted Online,2019,Med Student 402
1/5/2017 11:59:33 AM,Med Annex2,Accepted Online,{null},Staff
1/5/2017 12:05:07 PM,Med Annex2,Accepted Online,2019,Med Student 404
1/5/2017 12:53:32 PM,MED #4 KL,Accepted Online,2019,Med Student 386
1/5/2017 1:05:48 PM,Med Annex2,Accepted Online,{null},Staff
1/5/2017 1:22:26 PM,Med Annex2,Accepted Online,2019,Med Student 404
1/5/2017 2:25:37 PM,MED #4 KL,Accepted Online,2019,Med Student 386
1/5/2017 3:07:08 PM,MED #4 KL,Accepted Online,{null},Staff
1/5/2017 3:15:08 PM,Med Annex2,Accepted Online,2019,Med Student 404
1/5/2017 3:19:53 PM,Med Annex2,Accepted Online,2019,Med Student 404
1/5/2017 3:56:47 PM,MED #8 KL,Accepted Online,2020,Med Student 505
1/5/2017 4:00:29 PM,Med Annex2,Accepted Online,{null},Staff
1/5/2017 4:29:32 PM,Med Annex2,Accepted Online,2019,Med Student 404
1/5/2017 4:32:46 PM,Med Annex1,Accepted Online,2019,Med Student 404
1/5/2017 4:57:28 PM,MED #8 KL,Accepted Online,{null},Staff
1/5/2017 5:03:28 PM,Med Annex2,Accepted Online,2019,Med Student 404
1/5/2017 6:13:38 PM,Med Annex2,Accepted Online,2019,Med Student 441
1/5/2017 7:52:03 PM,Med Annex2,Accepted Online,{null},Staff
1/6/2017 6:16:12 AM,Med Annex2,Accepted Online,{null},Staff
1/6/2017 8:03:14 AM,Med Annex2,Accepted Online,{null},Staff
1/6/2017 8:14:41 AM,MED #8 KL,Accepted Online,2019,Med Student 430
1/6/2017 8:24:48 AM,MED #8 KL,Accepted Online,2019,Med Student 430
1/6/2017 8:55:19 AM,MED #8 KL,Accepted Online,2019,Med Student 430
1/6/2017 9:09:08 AM,Med Annex2,Accepted Online,2019,Med Student 318
1/6/2017 9:13:57 AM,Med Annex2,Accepted Online,2019,Med Student 318
1/6/2017 9:50:17 AM,Med Annex2,Accepted Online,2019,Med Student 404
1/6/2017 10:06:29 AM,MED #4 KL,Accepted Online,{null},Staff
1/6/2017 11:18:29 AM,Med Annex1,Accepted Online,2019,Med Student 318
1/6/2017 11:51:47 AM,Med Annex2,Accepted Online,2019,Med Student 441
1/6/2017 11:59:40 AM,MED #4 KL,Accepted Online,{null},Staff
1/6/2017 1:14:56 PM,Med Annex2,Accepted Online,2020,Med Student 542
1/6/2017 1:16:18 PM,Med Annex2,Accepted Online,2020,Med Student 542
1/6/2017 1:35:10 PM,MED #8 KL,Accepted Online,2019,Med Student 430
