Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
4/18/2016 6:01:07 AM,Med Annex2,Accepted Online,2019,Med Student 318
4/18/2016 6:48:11 AM,Med #1 KL,Accepted Online,2018,Med Student 282
4/18/2016 6:50:11 AM,Med Annex1,Accepted Online,2018,Med Student 282
4/18/2016 6:58:59 AM,MED #8 KL,Accepted Online,2018,Med Student 272
4/18/2016 7:00:28 AM,Med #2 KL,Accepted Online,2018,Med Student 221
4/18/2016 7:04:23 AM,Med Annex2,Accepted Online,2018,Med Student 221
4/18/2016 7:05:29 AM,MED #8 KL,Accepted Online,2018,Med Student 248
4/18/2016 7:05:42 AM,Med #2 KL,Accepted Online,2018,Med Student 221
4/18/2016 7:19:21 AM,MED #9 KL,Accepted Online,2018,Med Student 249
4/18/2016 7:19:55 AM,Med Annex1,Accepted Online,2018,Med Student 249
4/18/2016 7:23:32 AM,MED #8 KL,Accepted Online,2018,Med Student 246
4/18/2016 7:28:42 AM,MED #9 KL,Accepted Online,2018,Med Student 249
4/18/2016 7:29:44 AM,Med #1 KL,Accepted Online,2018,Med Student 282
4/18/2016 7:33:10 AM,Med #1 KL,Accepted Online,2018,Med Student 282
4/18/2016 7:34:04 AM,Med Annex1,Accepted Online,2018,Med Student 246
4/18/2016 7:34:10 AM,MED #8 KL,Accepted Online,2018,Med Student 309
4/18/2016 7:39:27 AM,Med #1 KL,Accepted Online,2018,Med Student 282
4/18/2016 7:40:35 AM,Med #2 KL,Accepted Online,2018,Med Student 221
4/18/2016 7:41:34 AM,MED #8 KL,Accepted Online,2018,Med Student 276
4/18/2016 7:58:07 AM,MED #9 KL,Accepted Online,2018,Med Student 249
4/18/2016 7:58:34 AM,MED #7 KL,Accepted Online,2018,Med Student 262
4/18/2016 7:58:58 AM,Med Annex2,Accepted Online,{null},Staff
4/18/2016 7:59:18 AM,MED #8 KL,Accepted Online,2018,Med Student 269
4/18/2016 7:59:37 AM,MED #9 KL,Accepted Online,2018,Med Student 282
4/18/2016 7:59:52 AM,Med #1 KL,Accepted Online,2018,Med Student 282
4/18/2016 7:59:56 AM,MED #3 KL,Accepted Online,{null},Staff
4/18/2016 8:00:06 AM,MED #5 KL,Accepted Online,{null},Staff
4/18/2016 8:00:18 AM,MED #6 KL,Accepted Online,{null},Staff
4/18/2016 8:01:15 AM,MED #8 KL,Accepted Online,{null},Staff
4/18/2016 8:03:11 AM,MED #8 KL,Accepted Online,2018,Med Student 248
4/18/2016 8:05:33 AM,MED #7 KL,Accepted Online,2018,Med Student 262
4/18/2016 8:06:24 AM,MED #7 KL,Accepted Online,2018,Med Student 262
4/18/2016 8:06:51 AM,MED #6 KL,Accepted Online,2019,Med Student 337
4/18/2016 8:09:56 AM,MED #7 KL,Accepted Online,2018,Med Student 262
4/18/2016 8:19:33 AM,Med Annex2,Accepted Online,2019,Med Student 318
4/18/2016 8:24:09 AM,MED #8 KL,Accepted Online,2018,Med Student 300
4/18/2016 8:25:26 AM,MED #8 KL,Accepted Online,2018,Med Student 248
4/18/2016 8:29:41 AM,MED #4 KL,Accepted Online,2018,Med Student 309
4/18/2016 8:32:49 AM,MED #8 KL,Accepted Online,2018,Med Student 234
4/18/2016 8:33:44 AM,MED #8 KL,Accepted Online,2018,Med Student 305
4/18/2016 8:35:47 AM,MED #8 KL,Accepted Online,2018,Med Student 276
4/18/2016 8:42:51 AM,MED #4 KL,Accepted Online,2018,Med Student 305
4/18/2016 8:51:29 AM,MED #8 KL,Accepted Online,2018,Med Student 234
4/18/2016 8:51:40 AM,Med Annex2,Accepted Online,2018,Med Student 253
4/18/2016 8:51:52 AM,MED #3 KL,Accepted Online,2018,Med Student 276
4/18/2016 8:53:25 AM,MED #8 KL,Accepted Online,2018,Med Student 234
4/18/2016 8:58:20 AM,MED #8 KL,Accepted Online,2019,Med Student 386
4/18/2016 8:59:05 AM,MED #5 KL,Accepted Online,2019,Med Student 379
4/18/2016 9:01:17 AM,MED #8 KL,Accepted Online,2018,Med Student 246
4/18/2016 9:03:48 AM,MED #9 KL,Accepted Online,2018,Med Student 249
4/18/2016 9:07:12 AM,MED #4 KL,Accepted Online,2018,Med Student 305
4/18/2016 9:08:40 AM,MED #8 KL,Accepted Online,2018,Med Student 269
4/18/2016 9:11:56 AM,MED #9 KL,Accepted Online,2018,Med Student 282
4/18/2016 9:13:31 AM,Med #1 KL,Accepted Online,2018,Med Student 282
4/18/2016 9:14:43 AM,MED #8 KL,Accepted Online,2019,Med Student 386
4/18/2016 9:16:16 AM,Med Annex2,Accepted Online,2018,Med Student 261
4/18/2016 9:18:29 AM,MED #8 KL,Accepted Online,2018,Med Student 272
4/18/2016 9:24:55 AM,MED #8 KL,Accepted Online,2018,Med Student 248
4/18/2016 9:31:54 AM,MED #8 KL,Accepted Online,2018,Med Student 234
4/18/2016 9:38:39 AM,MED #8 KL,Accepted Online,2018,Med Student 300
4/18/2016 9:52:59 AM,MED #5 KL,Accepted Online,2019,Med Student 379
4/18/2016 9:57:35 AM,MED #7 KL,Accepted Online,2019,Med Student 416
4/18/2016 10:00:02 AM,MED #8 KL,Accepted Online,2019,Med Student 416
4/18/2016 10:00:43 AM,MED #8 KL,Accepted Online,2019,Med Student 372
4/18/2016 10:00:51 AM,MED #5 KL,Accepted Online,2019,Med Student 439
4/18/2016 10:00:57 AM,MED #7 KL,Accepted Online,2019,Med Student 439
4/18/2016 10:01:33 AM,MED #7 KL,Accepted Online,2018,Med Student 262
4/18/2016 10:12:11 AM,MED #3 KL,Accepted Online,2018,Med Student 276
4/18/2016 10:12:58 AM,MED #8 KL,Accepted Online,2018,Med Student 246
4/18/2016 10:19:48 AM,Med Annex2,Accepted Online,2018,Med Student 269
4/18/2016 10:28:49 AM,MED #8 KL,Accepted Online,2019,Med Student 372
4/18/2016 10:31:55 AM,MED #9 KL,Accepted Online,2018,Med Student 249
4/18/2016 10:32:01 AM,MED #5 KL,Accepted Online,2018,Med Student 282
4/18/2016 10:32:26 AM,Med #1 KL,Accepted Online,2018,Med Student 282
4/18/2016 10:34:11 AM,MED #8 KL,Accepted Online,2018,Med Student 248
4/18/2016 10:40:47 AM,MED #4 KL,Accepted Online,2018,Med Student 305
4/18/2016 10:41:39 AM,MED #8 KL,Accepted Online,2019,Med Student 384
4/18/2016 10:55:22 AM,Med Annex2,Accepted Online,2019,Med Student 366
4/18/2016 10:56:20 AM,MED #6 KL,Accepted Online,2019,Med Student 337
4/18/2016 11:00:41 AM,Med Annex2,Accepted Online,2019,Med Student 433
