Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
5/31/2016 7:48:39 AM,MED #8 KL,Accepted Online,{null},Faculty
5/31/2016 7:49:08 AM,Med Annex2,Accepted Online,{null},Faculty
5/31/2016 9:44:50 AM,Med Annex2,Accepted Online,2018,Med Student 293
5/31/2016 9:50:12 AM,Med Annex2,Accepted Online,2018,Med Student 293
5/31/2016 10:29:38 AM,MED #3 KL,Accepted Online,2019,Med Student 369
5/31/2016 10:47:20 AM,MED #4 KL,Accepted Online,{null},Staff
5/31/2016 12:34:32 PM,Med Annex2,Accepted Online,2019,Med Student 332
5/31/2016 1:33:14 PM,Med Annex2,Accepted Online,2019,Med Student 397
5/31/2016 2:19:33 PM,Med Annex2,Accepted Online,2018,Med Student 283
5/31/2016 2:26:14 PM,Med Annex2,Accepted Online,2018,Med Student 283
5/31/2016 2:45:21 PM,Med Annex2,Accepted Online,2018,Med Student 283
5/31/2016 2:53:51 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/31/2016 3:33:56 PM,Med Annex2,Accepted Online,2019,Med Student 345
5/31/2016 3:55:12 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/31/2016 4:04:15 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/31/2016 4:49:34 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/31/2016 5:55:50 PM,MED #8 KL,Accepted Online,2018,Med Student 310
5/31/2016 6:35:23 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/31/2016 6:41:58 PM,Med Annex2,Accepted Online,2019,Med Student 372
5/31/2016 7:16:37 PM,Med Annex2,Accepted Online,{null},Staff
5/31/2016 7:53:01 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/31/2016 7:57:53 PM,MED #8 KL,Accepted Online,2018,Med Student 285
5/31/2016 8:16:47 PM,Med Annex2,Accepted Online,2018,Med Student 128
5/31/2016 8:45:59 PM,Med Annex2,Accepted Online,2019,Med Student 441
5/31/2016 9:03:44 PM,MED #8 KL,Accepted Online,2018,Med Student 285
6/1/2016 12:40:22 AM,MED #8 KL,Accepted Online,2018,Med Student 310
6/1/2016 8:37:17 AM,MED #8 KL,Accepted Online,2018,Med Student 285
6/1/2016 8:42:37 AM,MED #8 KL,Accepted Online,2018,Med Student 285
6/1/2016 8:55:21 AM,MED #8 KL,Accepted Online,2018,Med Student 285
6/1/2016 9:33:51 AM,MED #4 KL,Accepted Online,{null},Staff
6/1/2016 9:49:26 AM,MED #8 KL,Accepted Online,2018,Med Student 285
6/1/2016 10:52:35 AM,MED #6 KL,Accepted Online,2018,Med Student 224
6/1/2016 11:15:26 AM,MED #8 KL,Accepted Online,2018,Med Student 285
6/1/2016 11:17:47 AM,MED #8 KL,Accepted Online,2019,Med Student 386
6/1/2016 12:07:09 PM,Med Annex2,Accepted Online,{null},Staff
