Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
6/6/2016 7:01:12 AM,Med Annex2,Accepted Online,2018,Med Student 239
6/6/2016 7:03:16 AM,MED #4 KL,Accepted Online,2018,Med Student 239
6/6/2016 7:06:49 AM,Med Annex2,Accepted Online,2018,Med Student 239
6/6/2016 8:34:25 AM,Med Annex1,Accepted Online,{null},Staff
6/6/2016 8:39:16 AM,Med Annex1,Accepted Online,{null},Staff
6/6/2016 9:11:36 AM,Med Annex2,Accepted Online,{null},{null}
6/6/2016 9:19:07 AM,Med Annex2,Accepted Online,{null},Staff
6/6/2016 9:30:50 AM,Med Annex2,Accepted Online,2018,Med Student 308
6/6/2016 9:38:29 AM,Med Annex2,Accepted Online,2018,Med Student 308
6/6/2016 10:36:21 AM,Med Annex2,Accepted Online,{null},Staff
6/6/2016 11:00:39 AM,MED #8 KL,Accepted Online,2018,Med Student 308
6/6/2016 11:06:30 AM,MED #4 KL,Accepted Online,{null},Staff
6/6/2016 12:18:36 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/6/2016 12:28:09 PM,Med Annex2,Accepted Online,2019,Med Student 337
6/6/2016 1:08:29 PM,Med Annex2,Accepted Online,2019,Med Student 350
6/6/2016 1:19:58 PM,Med Annex1,Accepted Online,2019,Med Student 337
6/6/2016 1:26:09 PM,Med Annex2,Accepted Online,2019,Med Student 416
6/6/2016 1:31:13 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/6/2016 1:31:57 PM,MED #8 KL,Accepted Online,2018,Med Student 308
6/6/2016 3:01:28 PM,Med Annex2,Accepted Online,{null},Staff
6/6/2016 3:17:09 PM,Med Annex2,Accepted Online,2019,Med Student 332
6/6/2016 3:27:19 PM,MED #9 KL,Accepted Online,{null},Staff
6/6/2016 4:43:53 PM,Med Annex2,Accepted Online,2019,Med Student 366
6/6/2016 4:59:11 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/6/2016 9:01:09 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/7/2016 10:10:00 AM,Med Annex2,Accepted Online,{null},Staff
6/7/2016 10:49:48 AM,Med Annex2,Accepted Online,{null},Staff
6/7/2016 11:29:07 AM,Med Annex2,Accepted Online,2019,Med Student 366
6/7/2016 12:14:11 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/7/2016 12:21:29 PM,Med Annex2,Accepted Online,2019,Med Student 318
6/7/2016 12:47:27 PM,Med Annex2,Accepted Online,2019,Med Student 360
6/7/2016 1:16:47 PM,Med Annex2,Accepted Online,2019,Med Student 366
6/7/2016 3:00:47 PM,Med #2 KL,Accepted Online,{null},Staff
6/7/2016 3:01:07 PM,MED #3 KL,Accepted Online,{null},Staff
6/7/2016 3:01:36 PM,Med Annex2,Accepted Online,{null},Staff
6/7/2016 3:17:13 PM,Med #2 KL,Accepted Online,{null},Staff
6/7/2016 3:17:28 PM,Med Annex1,Accepted Online,{null},Staff
6/7/2016 3:20:16 PM,Med Annex2,Accepted Online,{null},Staff
6/7/2016 4:50:43 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/7/2016 5:51:46 PM,Med Annex2,Accepted Online,2019,Med Student 417
6/7/2016 6:07:15 PM,Med Annex2,Accepted Online,2019,Med Student 389
6/7/2016 6:07:58 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/7/2016 6:09:57 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/7/2016 6:21:50 PM,Med Annex2,Accepted Online,2019,Med Student 360
6/7/2016 6:28:09 PM,Med Annex1,Accepted Online,2019,Med Student 360
6/7/2016 7:20:22 PM,Med Annex1,Accepted Online,2019,Med Student 366
6/7/2016 8:08:16 PM,Med Annex1,Accepted Online,2019,Med Student 360
6/8/2016 8:36:19 AM,Med Annex2,Accepted Online,{null},Staff
6/8/2016 10:23:42 AM,Med Annex2,Accepted Online,2018,Med Student 283
