Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
10/24/2016 6:03:17 AM,MED #4 KL,Accepted Online,2019,Med Student 386
10/24/2016 6:13:54 AM,MED #9 KL,Accepted Online,2019,Med Student 338
10/24/2016 6:43:29 AM,Med Annex2,Accepted Online,{null},Staff
10/24/2016 7:30:36 AM,MED #4 KL,Accepted Online,2019,Med Student 386
10/24/2016 7:39:12 AM,MED #4 KL,Accepted Online,2019,Med Student 386
10/24/2016 7:41:57 AM,Med Annex2,Accepted Online,2020,Med Student 515
10/24/2016 7:53:01 AM,MED #6 KL,Accepted Online,2019,Med Student 379
10/24/2016 8:10:47 AM,Med #1 KL,Accepted Online,2020,Med Student 516
10/24/2016 9:08:38 AM,MED #8 KL,Accepted Online,2020,Med Student 552
10/24/2016 9:18:56 AM,Med Annex2,Accepted Online,2019,Med Student 390
10/24/2016 9:21:57 AM,Med #1 KL,Accepted Online,2020,Med Student 516
10/24/2016 9:25:11 AM,Med Annex1,Accepted Online,2019,Med Student 390
10/24/2016 9:59:33 AM,MED #4 KL,Accepted Online,{null},Staff
10/24/2016 10:02:47 AM,MED #8 KL,Accepted Online,2020,Med Student 467
10/24/2016 10:03:28 AM,MED #3 KL,Accepted Online,2020,Med Student 547
10/24/2016 10:03:39 AM,Med #1 KL,Accepted Online,2020,Med Student 547
10/24/2016 10:05:24 AM,Med #1 KL,Accepted Online,2020,Med Student 547
10/24/2016 10:07:00 AM,MED #4 KL,Accepted Online,{null},Staff
10/24/2016 10:42:00 AM,Med Annex2,Accepted Online,{null},{null}
10/24/2016 10:47:03 AM,Med #1 KL,Accepted Online,2020,Med Student 547
10/24/2016 10:56:23 AM,Med Annex2,Accepted Online,2020,Med Student 475
10/24/2016 10:58:44 AM,Med Annex2,Accepted Online,2020,Med Student 561
10/24/2016 10:59:37 AM,Med #2 KL,Accepted Online,2020,Med Student 551
10/24/2016 10:59:58 AM,MED #8 KL,Accepted Online,2020,Med Student 476
10/24/2016 11:00:25 AM,Med Annex2,Accepted Online,2020,Med Student 489
10/24/2016 11:00:41 AM,Med Annex2,Accepted Online,2020,Med Student 528
10/24/2016 11:01:37 AM,Med Annex2,Accepted Online,2020,Med Student 508
10/24/2016 11:01:52 AM,MED #3 KL,Accepted Online,2019,Med Student 416
10/24/2016 11:02:21 AM,Med #2 KL,Accepted Online,2020,Med Student 551
10/24/2016 11:02:22 AM,MED #8 KL,Accepted Online,2020,Med Student 496
10/24/2016 11:02:23 AM,Med #1 KL,Accepted Online,2020,Med Student 547
10/24/2016 11:03:05 AM,MED #8 KL,Accepted Online,2020,Med Student 510
10/24/2016 11:04:04 AM,Med Annex2,Accepted Online,2020,Med Student 564
10/24/2016 11:04:10 AM,MED #8 KL,Accepted Online,2020,Med Student 476
10/24/2016 11:05:20 AM,MED #9 KL,Accepted Online,2019,Med Student 366
10/24/2016 11:05:46 AM,Med Annex2,Accepted Online,2020,Med Student 540
10/24/2016 11:07:14 AM,Med Annex2,Accepted Online,2019,Med Student 318
10/24/2016 11:07:18 AM,MED #5 KL,Accepted Online,2019,Med Student 360
10/24/2016 11:07:37 AM,MED #7 KL,Accepted Online,2019,Med Student 360
10/24/2016 11:07:48 AM,MED #5 KL,Accepted Online,2019,Med Student 360
10/24/2016 11:08:03 AM,MED #7 KL,Accepted Online,2019,Med Student 360
10/24/2016 11:08:08 AM,Med #2 KL,Accepted Online,2020,Med Student 551
10/24/2016 11:08:12 AM,MED #8 KL,Accepted Online,2019,Med Student 366
10/24/2016 11:08:43 AM,MED #8 KL,Accepted Online,2020,Med Student 496
10/24/2016 11:08:59 AM,MED #8 KL,Accepted Online,2020,Med Student 490
10/24/2016 11:09:53 AM,MED #6 KL,Accepted Online,2019,Med Student 404
10/24/2016 11:10:22 AM,MED #7 KL,Accepted Online,2019,Med Student 360
10/24/2016 11:10:43 AM,Med Annex1,Accepted Online,2019,Med Student 360
10/24/2016 11:11:30 AM,MED #3 KL,Accepted Online,2019,Med Student 416
10/24/2016 11:11:30 AM,Med Annex1,Accepted Online,2019,Med Student 318
10/24/2016 11:11:34 AM,MED #8 KL,Accepted Online,2019,Med Student 386
10/24/2016 11:12:03 AM,Med Annex2,Accepted Online,2020,Med Student 564
10/24/2016 11:14:18 AM,MED #8 KL,Accepted Online,2019,Med Student 360
10/24/2016 11:15:30 AM,MED #4 KL,Accepted Online,2019,Med Student 337
10/24/2016 11:16:00 AM,Med #2 KL,Accepted Online,2020,Med Student 551
