Door Access Actual DateTime,Door Name,Result,Expected Graduation year,Unique Identifier
9/26/2016 6:58:22 AM,MED #8 KL,Accepted Online,2019,Med Student 370
9/26/2016 7:11:59 AM,Med Annex2,Accepted Online,2019,Med Student 318
9/26/2016 7:14:46 AM,Med Annex2,Accepted Online,2019,Med Student 318
9/26/2016 7:15:14 AM,Med Annex2,Accepted Online,{null},Staff
9/26/2016 7:17:11 AM,MED #4 KL,Accepted Online,{null},Staff
9/26/2016 7:46:37 AM,Med Annex2,Accepted Online,2020,Med Student 548
9/26/2016 7:56:23 AM,Med Annex2,Accepted Online,2019,Med Student 318
9/26/2016 8:06:57 AM,MED #8 KL,Accepted Online,2020,Med Student 535
9/26/2016 8:10:36 AM,MED #8 KL,Accepted Online,2020,Med Student 510
9/26/2016 8:33:40 AM,Med Annex1,Accepted Online,2019,Med Student 370
9/26/2016 9:33:18 AM,Med #1 KL,Accepted Online,2020,Med Student 511
9/26/2016 9:36:12 AM,Med #1 KL,Accepted Online,2020,Med Student 511
9/26/2016 9:39:25 AM,Med #1 KL,Accepted Online,2020,Med Student 511
9/26/2016 9:55:46 AM,MED #8 KL,Accepted Online,2020,Med Student 511
9/26/2016 9:58:21 AM,Med #1 KL,Accepted Online,2020,Med Student 511
9/26/2016 9:59:49 AM,Med Annex2,Accepted Online,2019,Med Student 422
9/26/2016 10:01:56 AM,MED #8 KL,Accepted Online,2019,Med Student 423
9/26/2016 10:05:38 AM,MED #8 KL,Accepted Online,2020,Med Student 480
9/26/2016 10:07:05 AM,MED #7 KL,Accepted Online,2020,Med Student 505
9/26/2016 10:07:29 AM,MED #5 KL,Accepted Online,2020,Med Student 505
9/26/2016 10:07:46 AM,Med #2 KL,Accepted Online,2020,Med Student 505
9/26/2016 10:07:58 AM,MED #7 KL,Accepted Online,2020,Med Student 505
9/26/2016 10:08:44 AM,Med Annex2,Accepted Online,2020,Med Student 454
9/26/2016 10:10:31 AM,MED #4 KL,Accepted Online,{null},Staff
9/26/2016 10:10:48 AM,MED #8 KL,Accepted Online,2020,Med Student 564
9/26/2016 10:14:15 AM,Med Annex2,Accepted Online,2020,Med Student 508
9/26/2016 10:14:57 AM,Med Annex2,Accepted Online,2020,Med Student 551
9/26/2016 10:18:07 AM,MED #8 KL,Accepted Online,2020,Med Student 480
9/26/2016 10:18:34 AM,Med Annex1,Accepted Online,2020,Med Student 551
9/26/2016 10:18:38 AM,MED #8 KL,Accepted Online,2020,Med Student 564
